county,auction_source,item_id,parcel_id,property_type,address,city,zip,opening_bid,assessed_value,assessed_estimated,default_date,has_situs_address,source_status,opening_bin,historical_sold_rate,historical_bin_samples,competition_multiplier,market_factor,estimated_market_value,estimated_winning_bid,buyer_premium,estimated_transfer_tax,estimated_recording_fee,estimated_total_cost,gross_upside,estimated_roi_pct,default_age_years,risk_penalty,confidence_score,liquidity_factor,hidden_gem_score,recommended_max_bid,risk_flags,recommended_property,rank,latitude,longitude,geocoded_address,geocode_source,parcel_acres,parcel_attr_hit,flood_zone,flood_risk,floodway_flag,fire_risk,zoning_landuse,hazwaste_overlap,overlay_notes,buildability_gate,buildability_reasons,occupancy_risk,possession_months_est,carry_cost_est,title_lien_risk_score,title_lien_tier,title_clearance_budget,expected_total_cost_pro,net_upside_pro,roi_pro_pct,pro_score,recommended_bid_pro,recorder_search_url,parcel_map_url,ucc_search_url,rtc_3712_reference_url,requires_attorney_review,market_value_bear,market_value_base,market_value_bull,roi_bear_pct,roi_bull_pct
Riverside,Riverside TC-223 2026,777,664070005,Likely Unimproved,NONE,Desert Hot Spgs,,24655.0,78896.0,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,78896.0,54361.56234718826,0.0,59.79771858190709,20.0,54441.36006577016,24454.63993422984,44.91923035112714,7.67,52.0,48.0,0.75,44.88026676599016,63027.47,value-estimated-no-assessor;missing-situs-address;long-default-age,False,287,,,,none,5.05795527049245,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,979.9444811838629,46.0,medium,3500.0,58921.30454695402,19974.695453045977,33.900633406933935,22.600420050016478,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,69428.48,78896.0,85207.68000000001,17.83255739810185,44.61268407948866
Riverside,Riverside TC-223 2026,776,664070004,Likely Unimproved,NONE,Desert Hot Spgs,,24655.0,78896.0,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,78896.0,54361.56234718826,0.0,59.79771858190709,20.0,54441.36006577016,24454.63993422984,44.91923035112714,7.67,52.0,48.0,0.75,44.88026676599016,63027.47,value-estimated-no-assessor;missing-situs-address;long-default-age,False,288,,,,none,5.083963061682415,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,979.9444811838629,46.0,medium,3500.0,58921.30454695402,19974.695453045977,33.900633406933935,22.600420050016478,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,69428.48,78896.0,85207.68000000001,17.83255739810185,44.61268407948866
Riverside,Riverside TC-223 2026,910,836061006,Likely Unimproved,NONE,Blythe,,2407.0,7702.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7702.400000000001,3934.5192307692305,0.0,4.327971153846153,20.0,3958.8472019230767,3743.552798076924,94.56168948017064,5.66,52.0,48.0,0.75,44.876772792930495,6135.17,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,289,,,,none,0.12330570676785048,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,71.25924963461537,38.0,medium,3500.0,7530.106451557693,172.29354844230784,2.288062586507882,24.521950847565595,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6778.112,7702.400000000001,8318.592,-9.986504923873069,10.471107593428512
Riverside,Riverside TC-223 2026,708,657202006,Likely Unimproved,NONE,Palm Springs,,2367.0,7574.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7574.400000000001,3869.1346153846152,0.0,4.256048076923077,20.0,3893.390663461538,3681.0093365384623,94.54508048945053,5.66,52.0,48.0,0.75,44.831672170061395,6032.88,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,290,,,,none,0.1746751599828504,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,70.08103194230769,38.0,medium,3500.0,7463.471695403846,110.9283045961547,1.4862829139482978,24.497306578640696,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6665.472000000001,7574.400000000001,8180.352000000001,-10.692071035725496,9.605185547064163
Riverside,Riverside TC-223 2026,786,664080013,Likely Unimproved,NONE,Desert Hot Spgs,,24172.0,77350.40000000001,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,77350.40000000001,53296.60048899755,0.0,58.62626053789731,20.0,53375.226749535446,23975.17325046456,44.91816655499872,7.67,52.0,48.0,0.75,44.82904932118405,61792.35,value-estimated-no-assessor;missing-situs-address;long-default-age,False,291,,,,none,4.775205218697379,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,960.754081491638,46.0,medium,3500.0,57835.98083102708,19514.419168972927,33.740966935420396,22.574628408167687,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,68068.35200000001,77350.40000000001,83538.43200000002,17.69205090316996,44.440244290254036
Riverside,Riverside TC-223 2026,645,635215012,Likely Unimproved,NONE,Palm Springs,,3695.0,11824.0,True,2019-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11824.0,6039.903846153846,0.0,6.643894230769231,20.0,6066.547740384615,5757.452259615385,94.90491966771148,6.67,60.0,40.0,0.75,44.821216401075446,9428.83,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,292,,,,none,0.9867424613148579,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,109.19785932692307,46.0,medium,3500.0,9675.74559971154,2148.2544002884606,22.202468824237236,22.570683973398708,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,10405.12,11824.0,12769.92,7.538172565328775,31.978666330176214
Riverside,Riverside TC-223 2026,892,764780092,Likely Unimproved,NONE,La Quinta,,2325.0,7440.0,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7440.0,3800.480769230769,0.0,4.180528846153846,20.0,3824.661298076923,3615.338701923077,94.52702919709267,5.66,52.0,48.0,0.75,44.7834546491667,5925.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,293,,,,none,0.16334129409760198,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,68.8439033653846,38.0,medium,3500.0,7393.505201442307,46.494798557692775,0.6288600236410556,24.47095914758038,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6547.2,7440.0,8035.200000000001,-11.446603179195874,8.67916882553235
Riverside,Riverside TC-223 2026,451,454020007,Likely Unimproved,NONE,Hemet,,2321.0,7427.200000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7427.200000000001,3793.942307692307,0.0,4.173336538461538,20.0,3818.1156442307697,3609.084355769231,94.52527613255018,5.66,52.0,48.0,0.75,44.778815281397314,5915.25,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,294,,,,none,0.14142624265550685,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,68.72608159615386,38.0,medium,3500.0,7386.841725826924,40.35827417307701,0.5463535793919976,24.46842406447782,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6535.936000000001,7427.200000000001,8021.376000000001,-11.519208850135044,8.590061865743362
Riverside,Riverside TC-223 2026,784,664070034,Likely Unimproved,NONE,Desert Hot Spgs,,23682.0,75782.40000000001,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75782.40000000001,52216.20440097799,0.0,57.437824841075795,20.0,52293.64222581907,23488.757774180936,44.91704301786761,7.67,52.0,48.0,0.75,44.77602996409016,60539.33,value-estimated-no-assessor;missing-situs-address;long-default-age,False,295,,,,none,4.851584786476658,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,941.2855600647433,46.0,medium,3500.0,56734.92778588382,19047.47221411619,33.57274426434606,22.547929374773975,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66688.512,75782.40000000001,81844.99200000001,17.54401495262453,44.25856380549376
Riverside,Riverside TC-223 2026,782,664070032,Likely Unimproved,NONE,Desert Hot Spgs,,23651.0,75683.2,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75683.2,52147.85281173594,0.0,57.362638092909535,20.0,52225.21544982885,23457.984550171142,44.91697037172878,7.67,52.0,48.0,0.75,44.77263876903355,60460.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,296,,,,none,4.849660784333373,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,940.0538780969193,46.0,medium,3500.0,56665.26932792577,19017.930672074224,33.56188172691135,22.54622166583475,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66601.216,75683.2,81737.856,17.534455919681996,44.24683226506427
Riverside,Riverside TC-223 2026,783,664070033,Likely Unimproved,NONE,Desert Hot Spgs,,23651.0,75683.2,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75683.2,52147.85281173594,0.0,57.362638092909535,20.0,52225.21544982885,23457.984550171142,44.91697037172878,7.67,52.0,48.0,0.75,44.77263876903355,60460.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,297,,,,none,4.851766238001277,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,940.0538780969193,46.0,medium,3500.0,56665.26932792577,19017.930672074224,33.56188172691135,22.54622166583475,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66601.216,75683.2,81737.856,17.534455919681996,44.24683226506427
Riverside,Riverside TC-223 2026,791,664080031,Likely Unimproved,NONE,Desert Hot Spgs,,23651.0,75683.2,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75683.2,52147.85281173594,0.0,57.362638092909535,20.0,52225.21544982885,23457.984550171142,44.91697037172878,7.67,52.0,48.0,0.75,44.77263876903355,60460.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,298,,,,none,4.85005879412767,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,940.0538780969193,46.0,medium,3500.0,56665.26932792577,19017.930672074224,33.56188172691135,22.54622166583475,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66601.216,75683.2,81737.856,17.534455919681996,44.24683226506427
Riverside,Riverside TC-223 2026,790,664080030,Likely Unimproved,NONE,Desert Hot Spgs,,23651.0,75683.2,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75683.2,52147.85281173594,0.0,57.362638092909535,20.0,52225.21544982885,23457.984550171142,44.91697037172878,7.67,52.0,48.0,0.75,44.77263876903355,60460.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,299,,,,none,4.858452300275385,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,940.0538780969193,46.0,medium,3500.0,56665.26932792577,19017.930672074224,33.56188172691135,22.54622166583475,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66601.216,75683.2,81737.856,17.534455919681996,44.24683226506427
Riverside,Riverside TC-223 2026,789,664080029,Likely Unimproved,NONE,Desert Hot Spgs,,23651.0,75683.2,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,75683.2,52147.85281173594,0.0,57.362638092909535,20.0,52225.21544982885,23457.984550171142,44.91697037172878,7.67,52.0,48.0,0.75,44.77263876903355,60460.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,300,,,,none,4.870251296911329,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,940.0538780969193,46.0,medium,3500.0,56665.26932792577,19017.930672074224,33.56188172691135,22.54622166583475,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,66601.216,75683.2,81737.856,17.534455919681996,44.24683226506427
Riverside,Riverside TC-223 2026,770,663270005,Likely Unimproved,NONE,Desert Hot Spgs,,374949.0,1199836.8,True,2017-07-01,False,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.0,1199836.8,776316.7038648649,0.0,853.9483742513514,20.0,777190.6522391163,422646.1477608838,54.381270096754754,8.67,60.0,40.0,0.75,44.768265659993936,958794.77,value-estimated-no-assessor;missing-situs-address;long-default-age,False,301,,,,none,14.703709681024279,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,13989.431740304091,53.0,medium,3500.0,794680.0839794204,405156.7160205797,50.98362525857285,20.865209530818603,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,1055856.384,1199836.8,1295823.7440000002,32.86559022754411,63.0623152792587
Riverside,Riverside TC-223 2026,135,347350012,Likely Unimproved,NONE,Lake Elsinore,,199626.0,638803.2000000001,True,2008-07-01,False,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.0,638803.2000000001,413317.54005405406,0.0,454.64929405945946,20.0,413792.1893481135,225011.01065188655,54.37778103215722,17.66,60.0,40.0,0.75,44.767925432002926,510461.05,value-estimated-no-assessor;missing-situs-address;long-default-age,False,302,,,,none,4.921801538099049,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,7448.2594082660435,53.0,medium,3500.0,424740.44875637954,214062.75124362053,50.398484973678954,20.865050960272793,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,562146.8160000001,638803.2000000001,689907.4560000001,32.35066677683749,62.4303637715733
Riverside,Riverside TC-223 2026,133,347320018,Likely Unimproved,NONE,Elsinore,,168651.0,539683.2000000001,True,2008-07-01,False,ACTIVE,100k+,0.8888888888888888,24,2.0704594594594594,1.0,539683.2000000001,349185.0582972973,0.0,384.103564127027,20.0,349589.1618614243,190094.0381385758,54.376410620512395,17.66,60.0,40.0,0.75,44.7677917995098,431252.18,value-estimated-no-assessor;missing-situs-address;long-default-age,False,303,,,,none,0.505824040346703,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,6292.604913505637,53.0,medium,3500.0,359381.7667749299,180301.43322507018,50.16988892983756,20.864988677985817,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,474921.2160000001,539683.2000000001,582857.8560000001,32.14950225825706,62.18348004422458
Riverside,Riverside TC-223 2026,397,386153015,Likely Unimproved,NONE,Elsinore,,2309.0,7388.8,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7388.8,3774.326923076923,0.0,4.1517596153846155,20.0,3798.4786826923073,3590.321317307693,94.51998068771375,5.66,52.0,48.0,0.75,44.76484704672095,5884.57,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,304,,,,none,0.07290929506653493,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,68.37261628846153,38.0,medium,3500.0,7366.851298980769,21.94870101923152,0.29793870038164344,24.460791421958238,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6502.144,7388.8,7979.904,-11.737813943664152,8.321773796412177
Riverside,Riverside TC-223 2026,245,373131008,Likely Unimproved,NONE,Lake Elsinore,,2299.0,7356.8,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7356.8,3757.980769230769,0.0,4.133778846153846,20.0,3782.114548076923,3574.6854519230774,94.51552581189492,5.66,52.0,48.0,0.75,44.753148959564456,5859.0,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,305,,,,none,0.06977333505162496,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,68.07806186538461,38.0,medium,3500.0,7350.192609942307,6.60739005769301,0.08989410765583832,24.454399252904867,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6473.984,7356.8,7945.344000000001,-11.920893185262859,8.097085636268316
Riverside,Riverside TC-223 2026,536,525052029,Likely Unimproved,NONE,Banning,,3600.0,11520.0,True,2019-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11520.0,5884.615384615385,0.0,6.473076923076924,20.0,5911.088461538462,5608.911538461538,94.8879647962792,6.67,60.0,40.0,0.75,44.75209975213544,9185.9,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,306,,,,none,0.12844847941634427,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,106.39959230769232,46.0,medium,3500.0,9517.488053846155,2002.5119461538452,21.040341052433483,22.53587880375392,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,10137.6,11520.0,12441.6,6.51550012614147,30.723568336628166
Riverside,Riverside TC-223 2026,700,657022018,Likely Unimproved,NONE,Desert Hot Spgs,,3592.0,11494.4,True,2019-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11494.4,5871.538461538461,0.0,6.458692307692307,20.0,5897.997153846153,5596.402846153848,94.88649621514938,6.67,60.0,40.0,0.75,44.746194111671045,9165.44,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,307,,,,none,0.17941332895886763,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,106.16394876923076,46.0,medium,3500.0,9504.161102615384,1990.2388973846155,20.940710872808495,22.532904891948633,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,10115.072,11494.4,12413.952000000001,6.42782556807148,30.61596774263319
Riverside,Riverside TC-223 2026,155,351053012,Likely Unimproved,NONE,Menifee,,3576.0,11443.2,True,2019-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11443.2,5845.384615384615,0.0,6.429923076923077,20.0,5871.814538461538,5571.385461538463,94.88353940753396,6.67,60.0,40.0,0.75,44.73434218152444,9124.52,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,308,,,,none,0.18493853633763283,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,105.69266169230768,46.0,medium,3500.0,9477.507200153846,1965.6927998461542,20.74060993395231,22.526936598553384,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,10070.016000000001,11443.2,12358.656,6.251736741878042,30.399858728668494
Riverside,Riverside TC-223 2026,787,664080014,Likely Unimproved,NONE,Desert Hot Spgs,,23298.0,74553.6,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,74553.6,51369.526650366744,0.0,56.506479315403425,20.0,51446.033129682146,23107.56687031786,44.916129513950395,7.67,52.0,48.0,0.75,44.73370540597239,59557.37,value-estimated-no-assessor;missing-situs-address;long-default-age,False,309,,,,none,4.779523862698516,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,926.0285963342787,46.0,medium,3500.0,55872.06172601642,18681.538273983584,33.43627869970773,22.526615936578953,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,65607.168,74553.6,80517.888,17.4239252557428,44.11118099568435
Riverside,Riverside TC-223 2026,920,848072018,Likely Unimproved,NONE,Blythe,,2265.0,7248.0,True,2020-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7248.0,3702.403846153846,0.0,4.072644230769231,20.0,3726.4764903846153,3521.5235096153847,94.50008657513152,5.66,52.0,48.0,0.75,44.71297508319632,5772.05,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,310,,,,none,0.08409798390233374,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,67.07657682692307,38.0,medium,3500.0,7293.553067211538,-45.55306721153829,-0.6245661996527309,24.432447099032277,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,6378.24,7248.0,7827.84,-12.549618255694405,7.325468504375053
Riverside,Riverside TC-223 2026,467,464231001,Likely Unimproved,NONE,Hemet,,23074.0,73836.8,True,2018-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,73836.8,50875.63129584352,0.0,55.96319442542787,20.0,50951.594490268944,22885.20550973106,44.91558260085819,7.67,52.0,48.0,0.75,44.70869177783026,58984.56,value-estimated-no-assessor;missing-situs-address;long-default-age,False,311,,,,none,0.13199864566322458,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,917.128700824841,46.0,medium,3500.0,55368.723191093784,18468.07680890622,33.354709562594465,22.51401978812167,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,64976.384000000005,73836.8,79743.744,17.352144415083135,44.02308632760203
Riverside,Riverside TC-223 2026,312,375224025,Likely Unimproved,NONE,Lake Elsinore,,3532.0,11302.4,True,2018-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11302.4,5773.461538461538,0.0,6.350807692307693,20.0,5799.812346153846,5502.587653846155,94.87527053345448,7.67,60.0,40.0,0.75,44.70146624175371,9012.01,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,312,,,,none,0.09794782084635892,True,,unknown,False,unknown,,False,no-geocode,REVIEW,missing-situs,low,3,104.39662223076922,46.0,medium,3500.0,9404.208968384615,1898.1910316153844,20.184483756122248,22.510381214597405,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://gis.countyofriverside.us/arcgis_mapping/rest/services/OpenData/Assessor/MapServer,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,False,9946.112,11302.4,12206.592,5.762345705387574,29.799242456612042
